# x_m, y_m, w_tr_right_m, w_tr_left_m
72.22545, 23.15548, 1.10000, 1.10000
72.32536, 23.15105, 1.10000, 1.10000
72.42520, 23.14516, 1.10000, 1.10000
72.52494, 23.13782, 1.10000, 1.10000
72.62457, 23.12904, 1.10000, 1.10000
72.72406, 23.11882, 1.10000, 1.10000
72.82339, 23.10719, 1.10000, 1.10000
72.92255, 23.09414, 1.10000, 1.10000
73.02151, 23.07968, 1.10000, 1.10000
73.12026, 23.06384, 1.10000, 1.10000
73.21877, 23.04660, 1.10000, 1.10000
73.31704, 23.02799, 1.10000, 1.10000
73.41503, 23.00801, 1.10000, 1.10000
73.51274, 22.98667, 1.10000, 1.10000
73.61014, 22.96398, 1.10000, 1.10000
73.70722, 22.93994, 1.10000, 1.10000
73.80396, 22.91457, 1.10000, 1.10000
73.90034, 22.88787, 1.10000, 1.10000
73.99634, 22.85985, 1.10000, 1.10000
74.09196, 22.83051, 1.10000, 1.10000
74.18716, 22.79988, 1.10000, 1.10000
74.28193, 22.76794, 1.10000, 1.10000
74.37626, 22.73469, 1.10000, 1.10000
74.47011, 22.70015, 1.10000, 1.10000
74.56350, 22.66437, 1.10000, 1.10000
74.65643, 22.62743, 1.10000, 1.10000
74.74894, 22.58942, 1.10000, 1.10000
74.84103, 22.55043, 1.10000, 1.10000
74.93274, 22.51054, 1.10000, 1.10000
75.02409, 22.46986, 1.10000, 1.10000
75.11513, 22.42848, 1.10000, 1.10000
75.20589, 22.38649, 1.10000, 1.10000
75.29641, 22.34398, 1.10000, 1.10000
75.38671, 22.30103, 1.10000, 1.10000
75.47685, 22.25773, 1.10000, 1.10000
75.56686, 22.21416, 1.10000, 1.10000
75.65679, 22.17041, 1.10000, 1.10000
75.74668, 22.12660, 1.10000, 1.10000
75.83657, 22.08279, 1.10000, 1.10000
75.92652, 22.03909, 1.10000, 1.10000
76.01652, 21.99551, 1.10000, 1.10000
76.10662, 21.95212, 1.10000, 1.10000
76.19682, 21.90894, 1.10000, 1.10000
76.28712, 21.86599, 1.10000, 1.10000
76.37753, 21.82324, 1.10000, 1.10000
76.46802, 21.78068, 1.10000, 1.10000
76.55859, 21.73829, 1.10000, 1.10000
76.64923, 21.69606, 1.10000, 1.10000
76.73994, 21.65397, 1.10000, 1.10000
76.83072, 21.61202, 1.10000, 1.10000
76.92155, 21.57020, 1.10000, 1.10000
77.01244, 21.52849, 1.10000, 1.10000
77.10338, 21.48690, 1.10000, 1.10000
77.19436, 21.44540, 1.10000, 1.10000
77.28538, 21.40398, 1.10000, 1.10000
77.37644, 21.36263, 1.10000, 1.10000
77.46752, 21.32136, 1.10000, 1.10000
77.55864, 21.28015, 1.10000, 1.10000
77.64978, 21.23900, 1.10000, 1.10000
77.74095, 21.19792, 1.10000, 1.10000
77.83215, 21.15690, 1.10000, 1.10000
77.92338, 21.11594, 1.10000, 1.10000
78.01464, 21.07506, 1.10000, 1.10000
78.10593, 21.03424, 1.10000, 1.10000
78.19725, 20.99349, 1.10000, 1.10000
78.28860, 20.95281, 1.10000, 1.10000
78.37998, 20.91219, 1.10000, 1.10000
78.47139, 20.87165, 1.10000, 1.10000
78.56284, 20.83118, 1.10000, 1.10000
78.65431, 20.79078, 1.10000, 1.10000
78.74582, 20.75045, 1.10000, 1.10000
78.83736, 20.71020, 1.10000, 1.10000
78.92893, 20.67001, 1.10000, 1.10000
79.02054, 20.62991, 1.10000, 1.10000
79.11217, 20.58987, 1.10000, 1.10000
79.20384, 20.54991, 1.10000, 1.10000
79.29555, 20.51003, 1.10000, 1.10000
79.38728, 20.47023, 1.10000, 1.10000
79.47905, 20.43050, 1.10000, 1.10000
79.57086, 20.39086, 1.10000, 1.10000
79.66269, 20.35128, 1.10000, 1.10000
79.75457, 20.31179, 1.10000, 1.10000
79.84647, 20.27238, 1.10000, 1.10000
79.93841, 20.23305, 1.10000, 1.10000
80.03040, 20.19382, 1.10000, 1.10000
80.12242, 20.15468, 1.10000, 1.10000
80.21447, 20.11560, 1.10000, 1.10000
80.30655, 20.07659, 1.10000, 1.10000
80.39864, 20.03763, 1.10000, 1.10000
80.49078, 19.99877, 1.10000, 1.10000
80.58301, 19.96011, 1.10000, 1.10000
80.67536, 19.92176, 1.10000, 1.10000
80.76788, 19.88380, 1.10000, 1.10000
80.86061, 19.84635, 1.10000, 1.10000
80.95359, 19.80953, 1.10000, 1.10000
81.04685, 19.77346, 1.10000, 1.10000
81.14045, 19.73826, 1.10000, 1.10000
81.23444, 19.70415, 1.10000, 1.10000
81.32891, 19.67132, 1.10000, 1.10000
81.42394, 19.64001, 1.10000, 1.10000
81.51962, 19.61062, 1.10000, 1.10000
81.61610, 19.58405, 1.10000, 1.10000
81.71353, 19.56129, 1.10000, 1.10000
81.81205, 19.54331, 1.10000, 1.10000
81.91158, 19.53092, 1.10000, 1.10000
82.01166, 19.52466, 1.10000, 1.10000
82.11182, 19.52502, 1.10000, 1.10000
82.21158, 19.53247, 1.10000, 1.10000
82.31065, 19.54665, 1.10000, 1.10000
82.40887, 19.56651, 1.10000, 1.10000
82.50611, 19.59101, 1.10000, 1.10000
82.60224, 19.61913, 1.10000, 1.10000
82.69732, 19.65027, 1.10000, 1.10000
82.79146, 19.68401, 1.10000, 1.10000
82.88479, 19.71990, 1.10000, 1.10000
82.97743, 19.75760, 1.10000, 1.10000
83.06937, 19.79698, 1.10000, 1.10000
83.16058, 19.83803, 1.10000, 1.10000
83.25104, 19.88072, 1.10000, 1.10000
83.34071, 19.92501, 1.10000, 1.10000
83.42961, 19.97083, 1.10000, 1.10000
83.51775, 20.01811, 1.10000, 1.10000
83.60513, 20.06677, 1.10000, 1.10000
83.69176, 20.11674, 1.10000, 1.10000
83.77766, 20.16797, 1.10000, 1.10000
83.86283, 20.22039, 1.10000, 1.10000
83.94729, 20.27394, 1.10000, 1.10000
84.03105, 20.32858, 1.10000, 1.10000
84.11414, 20.38423, 1.10000, 1.10000
84.19658, 20.44085, 1.10000, 1.10000
84.27840, 20.49836, 1.10000, 1.10000
84.35961, 20.55672, 1.10000, 1.10000
84.44026, 20.61586, 1.10000, 1.10000
84.52036, 20.67573, 1.10000, 1.10000
84.59995, 20.73628, 1.10000, 1.10000
84.67906, 20.79745, 1.10000, 1.10000
84.75773, 20.85919, 1.10000, 1.10000
84.83599, 20.92144, 1.10000, 1.10000
84.91388, 20.98416, 1.10000, 1.10000
84.99141, 21.04733, 1.10000, 1.10000
85.06858, 21.11092, 1.10000, 1.10000
85.14542, 21.17493, 1.10000, 1.10000
85.22192, 21.23933, 1.10000, 1.10000
85.29810, 21.30411, 1.10000, 1.10000
85.37396, 21.36927, 1.10000, 1.10000
85.44952, 21.43478, 1.10000, 1.10000
85.52478, 21.50063, 1.10000, 1.10000
85.59975, 21.56681, 1.10000, 1.10000
85.67444, 21.63330, 1.10000, 1.10000
85.74885, 21.70011, 1.10000, 1.10000
85.82301, 21.76720, 1.10000, 1.10000
85.89691, 21.83457, 1.10000, 1.10000
85.97058, 21.90219, 1.10000, 1.10000
86.04402, 21.97007, 1.10000, 1.10000
86.11723, 22.03818, 1.10000, 1.10000
86.19022, 22.10654, 1.10000, 1.10000
86.26297, 22.17515, 1.10000, 1.10000
86.33549, 22.24400, 1.10000, 1.10000
86.40775, 22.31313, 1.10000, 1.10000
86.47974, 22.38254, 1.10000, 1.10000
86.55143, 22.45226, 1.10000, 1.10000
86.62280, 22.52230, 1.10000, 1.10000
86.69384, 22.59269, 1.10000, 1.10000
86.76452, 22.66343, 1.10000, 1.10000
86.83484, 22.73454, 1.10000, 1.10000
86.90475, 22.80604, 1.10000, 1.10000
86.97426, 22.87794, 1.10000, 1.10000
87.04333, 22.95025, 1.10000, 1.10000
87.11195, 23.02300, 1.10000, 1.10000
87.18009, 23.09619, 1.10000, 1.10000
87.24774, 23.16984, 1.10000, 1.10000
87.31487, 23.24396, 1.10000, 1.10000
87.38145, 23.31857, 1.10000, 1.10000
87.44748, 23.39368, 1.10000, 1.10000
87.51292, 23.46930, 1.10000, 1.10000
87.57775, 23.54545, 1.10000, 1.10000
87.64194, 23.62213, 1.10000, 1.10000
87.70548, 23.69935, 1.10000, 1.10000
87.76834, 23.77713, 1.10000, 1.10000
87.83050, 23.85547, 1.10000, 1.10000
87.89192, 23.93439, 1.10000, 1.10000
87.95260, 24.01388, 1.10000, 1.10000
88.01249, 24.09397, 1.10000, 1.10000
88.07157, 24.17467, 1.10000, 1.10000
88.12981, 24.25596, 1.10000, 1.10000
88.18720, 24.33787, 1.10000, 1.10000
88.24373, 24.42036, 1.10000, 1.10000
88.29940, 24.50343, 1.10000, 1.10000
88.35427, 24.58704, 1.10000, 1.10000
88.40852, 24.67104, 1.10000, 1.10000
88.46236, 24.75532, 1.10000, 1.10000
88.51597, 24.83974, 1.10000, 1.10000
88.56955, 24.92417, 1.10000, 1.10000
88.62329, 25.00851, 1.10000, 1.10000
88.67735, 25.09263, 1.10000, 1.10000
88.73194, 25.17642, 1.10000, 1.10000
88.78724, 25.25975, 1.10000, 1.10000
88.84341, 25.34248, 1.10000, 1.10000
88.90065, 25.42450, 1.10000, 1.10000
88.95912, 25.50565, 1.10000, 1.10000
89.01901, 25.58577, 1.10000, 1.10000
89.08050, 25.66465, 1.10000, 1.10000
89.14377, 25.74212, 1.10000, 1.10000
89.20895, 25.81800, 1.10000, 1.10000
89.27607, 25.89219, 1.10000, 1.10000
89.34510, 25.96459, 1.10000, 1.10000
89.41604, 26.03513, 1.10000, 1.10000
89.48885, 26.10374, 1.10000, 1.10000
89.56348, 26.17036, 1.10000, 1.10000
89.63985, 26.23497, 1.10000, 1.10000
89.71792, 26.29753, 1.10000, 1.10000
89.79762, 26.35800, 1.10000, 1.10000
89.87889, 26.41633, 1.10000, 1.10000
89.96170, 26.47247, 1.10000, 1.10000
90.04598, 26.52636, 1.10000, 1.10000
90.13170, 26.57794, 1.10000, 1.10000
90.21880, 26.62716, 1.10000, 1.10000
90.30722, 26.67395, 1.10000, 1.10000
90.39692, 26.71825, 1.10000, 1.10000
90.48783, 26.76002, 1.10000, 1.10000
90.57988, 26.79923, 1.10000, 1.10000
90.67298, 26.83583, 1.10000, 1.10000
90.76706, 26.86983, 1.10000, 1.10000
90.86203, 26.90127, 1.10000, 1.10000
90.95779, 26.93024, 1.10000, 1.10000
91.05423, 26.95681, 1.10000, 1.10000
91.15128, 26.98105, 1.10000, 1.10000
91.24885, 27.00306, 1.10000, 1.10000
91.34689, 27.02290, 1.10000, 1.10000
91.44533, 27.04065, 1.10000, 1.10000
91.54411, 27.05639, 1.10000, 1.10000
91.64317, 27.07020, 1.10000, 1.10000
91.74247, 27.08215, 1.10000, 1.10000
91.84197, 27.09233, 1.10000, 1.10000
91.94162, 27.10081, 1.10000, 1.10000
92.04140, 27.10768, 1.10000, 1.10000
92.14128, 27.11301, 1.10000, 1.10000
92.24122, 27.11688, 1.10000, 1.10000
92.34120, 27.11928, 1.10000, 1.10000
92.44121, 27.12015, 1.10000, 1.10000
92.54122, 27.11943, 1.10000, 1.10000
92.64121, 27.11705, 1.10000, 1.10000
92.74115, 27.11296, 1.10000, 1.10000
92.84099, 27.10706, 1.10000, 1.10000
92.94071, 27.09928, 1.10000, 1.10000
93.04026, 27.08955, 1.10000, 1.10000
93.13959, 27.07779, 1.10000, 1.10000
93.23865, 27.06392, 1.10000, 1.10000
93.33738, 27.04786, 1.10000, 1.10000
93.43572, 27.02955, 1.10000, 1.10000
93.53361, 27.00891, 1.10000, 1.10000
93.63094, 26.98585, 1.10000, 1.10000
93.72766, 26.96031, 1.10000, 1.10000
93.82368, 26.93225, 1.10000, 1.10000
93.91894, 26.90172, 1.10000, 1.10000
94.01339, 26.86875, 1.10000, 1.10000
94.10697, 26.83338, 1.10000, 1.10000
94.19962, 26.79565, 1.10000, 1.10000
94.29130, 26.75563, 1.10000, 1.10000
94.38195, 26.71334, 1.10000, 1.10000
94.47155, 26.66885, 1.10000, 1.10000
94.56004, 26.62220, 1.10000, 1.10000
94.64738, 26.57343, 1.10000, 1.10000
94.73353, 26.52260, 1.10000, 1.10000
94.81845, 26.46973, 1.10000, 1.10000
94.90211, 26.41489, 1.10000, 1.10000
94.98446, 26.35811, 1.10000, 1.10000
95.06547, 26.29943, 1.10000, 1.10000
95.14511, 26.23891, 1.10000, 1.10000
95.22334, 26.17656, 1.10000, 1.10000
95.30012, 26.11245, 1.10000, 1.10000
95.37543, 26.04661, 1.10000, 1.10000
95.44922, 25.97907, 1.10000, 1.10000
95.52146, 25.90988, 1.10000, 1.10000
95.59211, 25.83907, 1.10000, 1.10000
95.66114, 25.76668, 1.10000, 1.10000
95.72851, 25.69275, 1.10000, 1.10000
95.79420, 25.61731, 1.10000, 1.10000
95.85817, 25.54041, 1.10000, 1.10000
95.92039, 25.46208, 1.10000, 1.10000
95.98080, 25.38236, 1.10000, 1.10000
96.03937, 25.30126, 1.10000, 1.10000
96.09602, 25.21882, 1.10000, 1.10000
96.15070, 25.13505, 1.10000, 1.10000
96.20344, 25.05003, 1.10000, 1.10000
96.25425, 24.96387, 1.10000, 1.10000
96.30317, 24.87665, 1.10000, 1.10000
96.35038, 24.78853, 1.10000, 1.10000
96.39656, 24.69986, 1.10000, 1.10000
96.44253, 24.61104, 1.10000, 1.10000
96.48911, 24.52247, 1.10000, 1.10000
96.53712, 24.43462, 1.10000, 1.10000
96.58740, 24.34808, 1.10000, 1.10000
96.64078, 24.26351, 1.10000, 1.10000
96.69808, 24.18151, 1.10000, 1.10000
96.75969, 24.10258, 1.10000, 1.10000
96.82546, 24.02700, 1.10000, 1.10000
96.89520, 23.95506, 1.10000, 1.10000
96.96873, 23.88704, 1.10000, 1.10000
97.04578, 23.82307, 1.10000, 1.10000
97.12606, 23.76319, 1.10000, 1.10000
97.20926, 23.70744, 1.10000, 1.10000
97.29508, 23.65584, 1.10000, 1.10000
97.38327, 23.60842, 1.10000, 1.10000
97.47358, 23.56519, 1.10000, 1.10000
97.56576, 23.52614, 1.10000, 1.10000
97.65960, 23.49128, 1.10000, 1.10000
97.75485, 23.46053, 1.10000, 1.10000
97.85132, 23.43380, 1.10000, 1.10000
97.94878, 23.41097, 1.10000, 1.10000
98.04704, 23.39197, 1.10000, 1.10000
98.14594, 23.37666, 1.10000, 1.10000
98.24532, 23.36494, 1.10000, 1.10000
98.34505, 23.35670, 1.10000, 1.10000
98.44499, 23.35181, 1.10000, 1.10000
98.54503, 23.35015, 1.10000, 1.10000
98.64508, 23.35160, 1.10000, 1.10000
98.74502, 23.35605, 1.10000, 1.10000
98.84480, 23.36333, 1.10000, 1.10000
98.94434, 23.37327, 1.10000, 1.10000
99.04360, 23.38568, 1.10000, 1.10000
99.14254, 23.40039, 1.10000, 1.10000
99.24114, 23.41718, 1.10000, 1.10000
99.33941, 23.43583, 1.10000, 1.10000
99.43734, 23.45612, 1.10000, 1.10000
99.53497, 23.47785, 1.10000, 1.10000
99.63230, 23.50080, 1.10000, 1.10000
99.72939, 23.52479, 1.10000, 1.10000
99.82626, 23.54962, 1.10000, 1.10000
99.92296, 23.57509, 1.10000, 1.10000
100.01955, 23.60100, 1.10000, 1.10000
100.11607, 23.62713, 1.10000, 1.10000
100.21259, 23.65329, 1.10000, 1.10000
100.30916, 23.67929, 1.10000, 1.10000
100.40579, 23.70501, 1.10000, 1.10000
100.50254, 23.73032, 1.10000, 1.10000
100.59941, 23.75512, 1.10000, 1.10000
100.69643, 23.77936, 1.10000, 1.10000
100.79358, 23.80309, 1.10000, 1.10000
100.89083, 23.82639, 1.10000, 1.10000
100.98817, 23.84931, 1.10000, 1.10000
101.08558, 23.87190, 1.10000, 1.10000
101.18307, 23.89419, 1.10000, 1.10000
101.28061, 23.91621, 1.10000, 1.10000
101.37821, 23.93800, 1.10000, 1.10000
101.47585, 23.95959, 1.10000, 1.10000
101.57353, 23.98103, 1.10000, 1.10000
101.67123, 24.00235, 1.10000, 1.10000
101.76894, 24.02360, 1.10000, 1.10000
101.86667, 24.04482, 1.10000, 1.10000
101.96439, 24.06605, 1.10000, 1.10000
102.06210, 24.08732, 1.10000, 1.10000
102.15979, 24.10868, 1.10000, 1.10000
102.25747, 24.13011, 1.10000, 1.10000
102.35512, 24.15163, 1.10000, 1.10000
102.45276, 24.17323, 1.10000, 1.10000
102.55039, 24.19490, 1.10000, 1.10000
102.64800, 24.21664, 1.10000, 1.10000
102.74559, 24.23845, 1.10000, 1.10000
102.84317, 24.26033, 1.10000, 1.10000
102.94073, 24.28226, 1.10000, 1.10000
103.03828, 24.30425, 1.10000, 1.10000
103.13582, 24.32630, 1.10000, 1.10000
103.23335, 24.34839, 1.10000, 1.10000
103.33087, 24.37054, 1.10000, 1.10000
103.42838, 24.39272, 1.10000, 1.10000
103.52588, 24.41494, 1.10000, 1.10000
103.62337, 24.43720, 1.10000, 1.10000
103.72085, 24.45949, 1.10000, 1.10000
103.81833, 24.48181, 1.10000, 1.10000
103.91580, 24.50415, 1.10000, 1.10000
104.01327, 24.52652, 1.10000, 1.10000
104.11073, 24.54890, 1.10000, 1.10000
104.20819, 24.57129, 1.10000, 1.10000
104.30565, 24.59370, 1.10000, 1.10000
104.40310, 24.61611, 1.10000, 1.10000
104.50056, 24.63853, 1.10000, 1.10000
104.59801, 24.66095, 1.10000, 1.10000
104.69547, 24.68336, 1.10000, 1.10000
104.79293, 24.70577, 1.10000, 1.10000
104.89039, 24.72816, 1.10000, 1.10000
104.98785, 24.75054, 1.10000, 1.10000
105.08532, 24.77290, 1.10000, 1.10000
105.18279, 24.79524, 1.10000, 1.10000
105.28027, 24.81756, 1.10000, 1.10000
105.37775, 24.83985, 1.10000, 1.10000
105.47524, 24.86212, 1.10000, 1.10000
105.57274, 24.88437, 1.10000, 1.10000
105.67024, 24.90659, 1.10000, 1.10000
105.76774, 24.92879, 1.10000, 1.10000
105.86525, 24.95097, 1.10000, 1.10000
105.96276, 24.97313, 1.10000, 1.10000
106.06028, 24.99528, 1.10000, 1.10000
106.15780, 25.01741, 1.10000, 1.10000
106.25533, 25.03952, 1.10000, 1.10000
106.35285, 25.06162, 1.10000, 1.10000
106.45038, 25.08370, 1.10000, 1.10000
106.54792, 25.10577, 1.10000, 1.10000
106.64546, 25.12783, 1.10000, 1.10000
106.74299, 25.14988, 1.10000, 1.10000
106.84054, 25.17192, 1.10000, 1.10000
106.93808, 25.19395, 1.10000, 1.10000
107.03563, 25.21597, 1.10000, 1.10000
107.13317, 25.23798, 1.10000, 1.10000
107.23072, 25.25999, 1.10000, 1.10000
107.32827, 25.28199, 1.10000, 1.10000
107.42582, 25.30399, 1.10000, 1.10000
107.52337, 25.32599, 1.10000, 1.10000
107.62092, 25.34798, 1.10000, 1.10000
107.71847, 25.36997, 1.10000, 1.10000
107.81602, 25.39197, 1.10000, 1.10000
107.91358, 25.41396, 1.10000, 1.10000
108.01113, 25.43596, 1.10000, 1.10000
108.10868, 25.45796, 1.10000, 1.10000
108.20623, 25.47996, 1.10000, 1.10000
108.30377, 25.50197, 1.10000, 1.10000
108.40132, 25.52398, 1.10000, 1.10000
108.49887, 25.54600, 1.10000, 1.10000
108.59641, 25.56803, 1.10000, 1.10000
108.69395, 25.59007, 1.10000, 1.10000
108.79149, 25.61212, 1.10000, 1.10000
108.88903, 25.63418, 1.10000, 1.10000
108.98656, 25.65626, 1.10000, 1.10000
109.08409, 25.67835, 1.10000, 1.10000
109.18162, 25.70045, 1.10000, 1.10000
109.27914, 25.72257, 1.10000, 1.10000
109.37666, 25.74471, 1.10000, 1.10000
109.47417, 25.76687, 1.10000, 1.10000
109.57168, 25.78906, 1.10000, 1.10000
109.66918, 25.81126, 1.10000, 1.10000
109.76668, 25.83349, 1.10000, 1.10000
109.86417, 25.85574, 1.10000, 1.10000
109.96166, 25.87801, 1.10000, 1.10000
110.05914, 25.90032, 1.10000, 1.10000
110.15662, 25.92265, 1.10000, 1.10000
110.25408, 25.94501, 1.10000, 1.10000
110.35154, 25.96741, 1.10000, 1.10000
110.44900, 25.98984, 1.10000, 1.10000
110.54644, 26.01230, 1.10000, 1.10000
110.64388, 26.03478, 1.10000, 1.10000
110.74131, 26.05730, 1.10000, 1.10000
110.83873, 26.07986, 1.10000, 1.10000
110.93614, 26.10247, 1.10000, 1.10000
111.03354, 26.12515, 1.10000, 1.10000
111.13092, 26.14788, 1.10000, 1.10000
111.22830, 26.17063, 1.10000, 1.10000
111.32568, 26.19336, 1.10000, 1.10000
111.42308, 26.21604, 1.10000, 1.10000
111.52047, 26.23873, 1.10000, 1.10000
111.61781, 26.26161, 1.10000, 1.10000
111.71507, 26.28487, 1.10000, 1.10000
111.81219, 26.30871, 1.10000, 1.10000
111.90905, 26.33360, 1.10000, 1.10000
112.00546, 26.36018, 1.10000, 1.10000
112.10124, 26.38910, 1.10000, 1.10000
112.19618, 26.42098, 1.10000, 1.10000
112.28988, 26.45640, 1.10000, 1.10000
112.38185, 26.49591, 1.10000, 1.10000
112.47160, 26.54005, 1.10000, 1.10000
112.55877, 26.58914, 1.10000, 1.10000
112.64334, 26.64274, 1.10000, 1.10000
112.72538, 26.70025, 1.10000, 1.10000
112.80494, 26.76108, 1.10000, 1.10000
112.88218, 26.82468, 1.10000, 1.10000
112.95738, 26.89064, 1.10000, 1.10000
113.03085, 26.95853, 1.10000, 1.10000
113.10289, 27.02793, 1.10000, 1.10000
113.17369, 27.09858, 1.10000, 1.10000
113.24331, 27.17038, 1.10000, 1.10000
113.31182, 27.24323, 1.10000, 1.10000
113.37929, 27.31706, 1.10000, 1.10000
113.44579, 27.39175, 1.10000, 1.10000
113.51139, 27.46723, 1.10000, 1.10000
113.57618, 27.54342, 1.10000, 1.10000
113.64024, 27.62022, 1.10000, 1.10000
113.70364, 27.69755, 1.10000, 1.10000
113.76648, 27.77534, 1.10000, 1.10000
113.82883, 27.85353, 1.10000, 1.10000
113.89079, 27.93202, 1.10000, 1.10000
113.95245, 28.01075, 1.10000, 1.10000
114.01391, 28.08963, 1.10000, 1.10000
114.07527, 28.16859, 1.10000, 1.10000
114.13662, 28.24757, 1.10000, 1.10000
114.19799, 28.32652, 1.10000, 1.10000
114.25943, 28.40542, 1.10000, 1.10000
114.32097, 28.48424, 1.10000, 1.10000
114.38262, 28.56297, 1.10000, 1.10000
114.44439, 28.64162, 1.10000, 1.10000
114.50624, 28.72019, 1.10000, 1.10000
114.56818, 28.79870, 1.10000, 1.10000
114.63020, 28.87714, 1.10000, 1.10000
114.69230, 28.95553, 1.10000, 1.10000
114.75446, 29.03386, 1.10000, 1.10000
114.81670, 29.11213, 1.10000, 1.10000
114.87902, 29.19034, 1.10000, 1.10000
114.94139, 29.26850, 1.10000, 1.10000
115.00383, 29.34661, 1.10000, 1.10000
115.06633, 29.42467, 1.10000, 1.10000
115.12889, 29.50269, 1.10000, 1.10000
115.19149, 29.58067, 1.10000, 1.10000
115.25415, 29.65861, 1.10000, 1.10000
115.31685, 29.73651, 1.10000, 1.10000
115.37959, 29.81438, 1.10000, 1.10000
115.44237, 29.89222, 1.10000, 1.10000
115.50518, 29.97003, 1.10000, 1.10000
115.56803, 30.04781, 1.10000, 1.10000
115.63091, 30.12557, 1.10000, 1.10000
115.69381, 30.20331, 1.10000, 1.10000
115.75673, 30.28103, 1.10000, 1.10000
115.81967, 30.35874, 1.10000, 1.10000
115.88263, 30.43643, 1.10000, 1.10000
115.94560, 30.51412, 1.10000, 1.10000
116.00858, 30.59179, 1.10000, 1.10000
116.07156, 30.66947, 1.10000, 1.10000
116.13455, 30.74714, 1.10000, 1.10000
116.19753, 30.82481, 1.10000, 1.10000
116.26051, 30.90249, 1.10000, 1.10000
116.32349, 30.98016, 1.10000, 1.10000
116.38646, 31.05784, 1.10000, 1.10000
116.44943, 31.13553, 1.10000, 1.10000
116.51240, 31.21321, 1.10000, 1.10000
116.57537, 31.29090, 1.10000, 1.10000
116.63833, 31.36859, 1.10000, 1.10000
116.70129, 31.44628, 1.10000, 1.10000
116.76424, 31.52398, 1.10000, 1.10000
116.82720, 31.60168, 1.10000, 1.10000
116.89015, 31.67938, 1.10000, 1.10000
116.95309, 31.75708, 1.10000, 1.10000
117.01604, 31.83478, 1.10000, 1.10000
117.07898, 31.91249, 1.10000, 1.10000
117.14192, 31.99020, 1.10000, 1.10000
117.20485, 32.06791, 1.10000, 1.10000
117.26778, 32.14563, 1.10000, 1.10000
117.33071, 32.22334, 1.10000, 1.10000
117.39364, 32.30106, 1.10000, 1.10000
117.45657, 32.37878, 1.10000, 1.10000
117.51949, 32.45651, 1.10000, 1.10000
117.58241, 32.53423, 1.10000, 1.10000
117.64532, 32.61196, 1.10000, 1.10000
117.70824, 32.68969, 1.10000, 1.10000
117.77115, 32.76742, 1.10000, 1.10000
117.83406, 32.84515, 1.10000, 1.10000
117.89696, 32.92289, 1.10000, 1.10000
117.95987, 33.00063, 1.10000, 1.10000
118.02277, 33.07837, 1.10000, 1.10000
118.08567, 33.15611, 1.10000, 1.10000
118.14856, 33.23385, 1.10000, 1.10000
118.21146, 33.31160, 1.10000, 1.10000
118.27435, 33.38934, 1.10000, 1.10000
118.33724, 33.46709, 1.10000, 1.10000
118.40012, 33.54484, 1.10000, 1.10000
118.46301, 33.62260, 1.10000, 1.10000
118.52589, 33.70035, 1.10000, 1.10000
118.58877, 33.77811, 1.10000, 1.10000
118.65165, 33.85587, 1.10000, 1.10000
118.71453, 33.93363, 1.10000, 1.10000
118.77740, 34.01139, 1.10000, 1.10000
118.84027, 34.08915, 1.10000, 1.10000
118.90314, 34.16692, 1.10000, 1.10000
118.96601, 34.24468, 1.10000, 1.10000
119.02888, 34.32245, 1.10000, 1.10000
119.09174, 34.40022, 1.10000, 1.10000
119.15460, 34.47799, 1.10000, 1.10000
119.21746, 34.55577, 1.10000, 1.10000
119.28032, 34.63354, 1.10000, 1.10000
119.34317, 34.71132, 1.10000, 1.10000
119.40603, 34.78909, 1.10000, 1.10000
119.46888, 34.86687, 1.10000, 1.10000
119.53173, 34.94465, 1.10000, 1.10000
119.59458, 35.02244, 1.10000, 1.10000
119.65743, 35.10022, 1.10000, 1.10000
119.72027, 35.17800, 1.10000, 1.10000
119.78312, 35.25579, 1.10000, 1.10000
119.84596, 35.33358, 1.10000, 1.10000
119.90880, 35.41137, 1.10000, 1.10000
119.97164, 35.48915, 1.10000, 1.10000
120.03448, 35.56695, 1.10000, 1.10000
120.09731, 35.64474, 1.10000, 1.10000
120.16015, 35.72253, 1.10000, 1.10000
120.22298, 35.80033, 1.10000, 1.10000
120.28581, 35.87812, 1.10000, 1.10000
120.34864, 35.95592, 1.10000, 1.10000
120.41147, 36.03372, 1.10000, 1.10000
120.47430, 36.11152, 1.10000, 1.10000
120.53712, 36.18932, 1.10000, 1.10000
120.59995, 36.26712, 1.10000, 1.10000
120.66277, 36.34492, 1.10000, 1.10000
120.72559, 36.42273, 1.10000, 1.10000
120.78841, 36.50053, 1.10000, 1.10000
120.85123, 36.57833, 1.10000, 1.10000
120.91405, 36.65614, 1.10000, 1.10000
120.97687, 36.73395, 1.10000, 1.10000
121.03969, 36.81176, 1.10000, 1.10000
121.10250, 36.88957, 1.10000, 1.10000
121.16532, 36.96738, 1.10000, 1.10000
121.22813, 37.04519, 1.10000, 1.10000
121.29094, 37.12300, 1.10000, 1.10000
121.35375, 37.20081, 1.10000, 1.10000
121.41656, 37.27862, 1.10000, 1.10000
121.47937, 37.35644, 1.10000, 1.10000
121.54218, 37.43425, 1.10000, 1.10000
121.60499, 37.51207, 1.10000, 1.10000
121.66780, 37.58988, 1.10000, 1.10000
121.73060, 37.66770, 1.10000, 1.10000
121.79341, 37.74551, 1.10000, 1.10000
121.85621, 37.82333, 1.10000, 1.10000
121.91902, 37.90115, 1.10000, 1.10000
