# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
26.6627202,-0.0092960,-6.7212448,0.6582257,-1.0326655,3.0791705,2.2089976
26.7625806,-0.0597938,-6.6496535,0.5718619,-0.9333915,3.1499959,2.7384471
26.8624410,-0.1072026,-6.5687405,0.4901018,-0.8087982,3.2356450,3.5323692
26.9623013,-0.1514166,-6.4775285,0.4148439,-0.6778262,3.3428859,4.4253695
27.0621617,-0.1923299,-6.3750402,0.3470636,-0.5542128,3.4725674,5.3169012
27.1620221,-0.2266386,-6.2710408,0.2922204,-0.4401300,3.6222396,6.2252219
27.2618825,-0.2510714,-6.1840878,0.2570522,-0.3453522,3.7899770,7.0000000
27.3617428,-0.2738078,-6.0918994,0.2275970,-0.2793880,3.9701349,1.1918095
27.4616032,-0.2948577,-5.9953376,0.2024452,-0.2324550,4.0000000,0.0000000
27.5614636,-0.3142308,-5.8952643,0.1805773,-0.1985655,4.0000000,0.0000000
27.6613240,-0.3319371,-5.7925414,0.1612338,-0.1739627,4.0000000,0.0000000
27.7611843,-0.3479865,-5.6880309,0.1438302,-0.1562568,4.0000000,0.0000000
27.8610447,-0.3623887,-5.5825948,0.1279006,-0.1439376,4.0000000,0.0000000
27.9609051,-0.3747642,-5.4805443,0.1136366,-0.1336554,4.0000000,0.0000000
28.0607655,-0.3856729,-5.3789573,0.1004682,-0.1242518,4.0000000,0.0000000
28.1606258,-0.3952379,-5.2778333,0.0882898,-0.1156488,4.0000000,0.0000000
28.2604862,-0.4035512,-5.1774154,0.0770410,-0.1077145,4.0000000,0.0000000
28.3603466,-0.4107048,-5.0779465,0.0666709,-0.1003247,4.0000000,0.0000000
28.4602070,-0.4167907,-4.9796699,0.0571375,-0.0933582,4.0000000,0.0000000
28.5600673,-0.4219008,-4.8828285,0.0484082,-0.0866924,4.0000000,0.0000000
28.6599277,-0.4262568,-4.7844249,0.0401004,-0.0862533,4.0000000,0.0000000
28.7597881,-0.4299345,-4.6805121,0.0304108,-0.1002318,4.0000000,0.0000000
28.8596485,-0.4324900,-4.5785566,0.0194673,-0.1144254,4.0000000,0.0000000
28.9595088,-0.4338431,-4.4782983,0.0072875,-0.1285080,4.0000000,0.0000000
29.0593692,-0.4339134,-4.3794772,-0.0060882,-0.1421143,4.0000000,0.0000000
29.1592296,-0.4326207,-4.2818330,-0.0205958,-0.1548563,4.0000000,0.0000000
29.2590900,-0.4298846,-4.1851058,-0.0361475,-0.1663438,4.0000000,0.0000000
29.3589503,-0.4255599,-4.0877541,-0.0526796,-0.1682499,4.0000000,0.0000000
29.4588107,-0.4195592,-3.9892262,-0.0688109,-0.1582118,4.0000000,0.0000000
29.5586711,-0.4120211,-3.8907892,-0.0838484,-0.1461088,4.0000000,0.0000000
29.6585315,-0.4030318,-3.7921302,-0.0976524,-0.1323379,4.0000000,0.0000000
29.7583918,-0.3926776,-3.6929361,-0.1101107,-0.1173517,4.0000000,0.0000000
29.8582522,-0.3810450,-3.5928940,-0.1211408,-0.1016265,4.0000000,0.0000000
29.9581126,-0.3682201,-3.4916909,-0.1306906,-0.0856311,4.0000000,0.0000000
30.0579730,-0.3548385,-3.3931251,-0.1393732,-0.0939959,4.0000000,0.0000000
30.1578333,-0.3405150,-3.2945563,-0.1494897,-0.1092770,4.0000000,0.0000000
30.2576937,-0.3249997,-3.1954184,-0.1612729,-0.1258184,4.0000000,0.0000000
30.3575541,-0.3081767,-3.0961686,-0.1748455,-0.1441903,4.0000000,0.0000000
30.4574145,-0.2899303,-2.9972642,-0.1903714,-0.1650337,4.0000000,0.0000000
30.5572749,-0.2701447,-2.8991624,-0.2080603,-0.1891032,4.0000000,0.0000000
